ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
233,"@ZekeJMiller @Reince @SharonDay GOP plan to stop Trump? LOL Maybe they can put up loser candidates like Romney, McCain and Jeb!",Donald Trump,FAVOR,∃x (is a candidate(x) ∧ (is Romney(x) ∨ is McCain(x) ∨ is Jeb!(x)) ∧ is a loser(x)) ∧ ¬∃y (is a candidate(y) ∧ is a loser(y) ∧ is Trump(y)) → Support,∃x (is a candidate(x) ∧ (is Romney(x) ∨ is McCain(x) ∨ is Jeb!(x)) ∧ is a loser(x)) ∧ ¬∃y (is a candidate(y) ∧ is a loser(y) ∧ is Trump(y)) → Support,1,"Zeke J Miller, Reince Priebus and Sharon Day, the members of GOP are being sarcastically mocked for their plan to stop Donald Trump. The tweet suggests that they may put up candidates like Romney, McCain or Jeb, who have previously lost the presidential race",
234,"Are people deaf to the word illegal? I'm all for LEGAL Immigration. Need a new label ""Illegal Crossings"". Take note",Donald Trump,NONE," Okay, let's analyze this:

Simplified sentence: The sentence questions whether some ignore the illegality of crossing borders without documentation. It supports legal immigration and using the phrase ""illegal crossings"".  

This sentence does not directly mention or reference the target ""Donald Trump"". However, illegal immigration and border security are issues often associated with Trump and his administration.

Attitude conclusion: While the sentence does not explicitly mention Trump, the topics discussed are generally aligned with views expressed by Trump on illegal immigration. Therefore, the overall attitude towards the target ""Donald Trump"" implied by the sentence is Support.

First-order logic: 
M(x): x is mentioned
R(x): x is referenced  
T(x): x is Trump
I(x): x is about illegal immigration

Support: ∀x (¬(M(x) ∨ R(x)) ∧ I(x)) → T(x)",∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ is about illegal immigration(x)) → is Trump(x) → support,0,Are some people ignoring the fact that people crossing the border without proper documentation is illegal? I support legal immigration. The phrase 'Illegal Crossings' needs to be used more often to address the issue.,
235,Thinking about deactivating my personal facebook account 'cause it's too liberal for me. Liberalism is a mental disorder.,Donald Trump,NONE,∀x (¬is mentioned(x) ∧ is Donald Trump(x)) → Neutral,∀x (¬is mentioned(x) ∧ is Donald Trump(x)) → Neutral,1,I am considering deactivating my personal Facebook account because it is too liberal for my liking. I believe that liberalism is a mental disorder.,
236,RT @reel_fisherman6: I think Donald would bring this country back to where we used to be,Donald Trump,FAVOR,∃x (is Donald(x) ∧ would bring the country back(x) ∧ is the country(x) ∧ used to be(x)) → Support,∃x (is Donald(x) ∧ would bring the country back(x) ∧ is the country(x) ∧ used to be(x)) → Support,1,Retweet from user @reel_fisherman6: I believe that Donald Trump would lead the country to a state of prosperity as it was in the past.,
237,I love the Mexican people but they're smarter than us we MUST stop them!,Donald Trump,AGAINST,∀x (¬is mentioned(x) ∧ ¬epresses love towards Meican people(x) ∧ ¬epresses stopping Meican people(x)) → ¬is Donald Trump(x) → Neutral,∀x (¬is mentioned(x) ∧ ¬epresses love towards Meican people(x) ∧ ¬epresses stopping Meican people(x)) → ¬is Donald Trump(x) → Neutral,1,"I have affection for the Mexican people, but according to me they are more intelligent than the people of America, so we have to prevent them from doing something.",
238,@soxsher @Lrihendry @realDonaldTrump  Please make it right again!,Donald Trump,FAVOR,"∃x,y (requests y(x,y) ∧ is Trump(y) ∧ is supportive(x)) → Support","∃x,y (requests y(x,y) ∧ is Trump(y) ∧ is supportive(x)) → Support",1,"Soxsher and Lrihendry, please join me in urging Donald Trump to restore things to how they were before.",
239,"For the record, as a #Latino, (#Peruvian to be specific), let me state the obvious: #FuckTrump",Donald Trump,AGAINST,"∃x (is Trump(x) ∧ is fucked(x)) ∧ is Latino/Peruvian(speaker) → is opposed(speaker, x) → Opposed","∃x (is Trump(x) ∧ is fucked(x)) ∧ is Latino/Peruvian(speaker) → is opposed(speaker, x) → Opposed",1,"As a Latino, specifically Peruvian, I want to make it clear that I do not support Donald Trump and have a negative opinion of him.",
240,"You can change the laws of America, but you can never change the Law of God. Marriage is between a man and a woman.",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → is neutral(x) → Neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → is neutral(x) → Neutral,1,"No matter what laws are changed in America, the Law of God will remain constant. According to God's law, Marriage can only happen between a man and a woman.",
241,@thehill you continue to shoot yourself in the foot. I guess this is for entertainment purposes only!,Donald Trump,NONE,"∃x(is @thehill(x) ∧ shoots itself in the foot(x)) ∧ ∃y(is Donald Trump(y)) ∧ refers to y(x,y) → has an opposed/negative attitude towards y(x) → Opposed","∃x(is @thehill(x) ∧ shoots itself in the foot(x)) ∧ ∃y(is Donald Trump(y)) ∧ refers to y(x,y) → has an opposed/negative attitude towards y(x) → Opposed",1,"The Hill, you are continuously damaging your own reputation. I assume you are doing this for the sake of entertainment!",
242,The clothing #Macys (made in Mexico&China) #NBC (Traders! #Sodomites!) #Univision (will pay!) #RollOn!!! @realDonaldTrump #wiyh,Donald Trump,AGAINST," Here is the analysis:

Simplified Sentence: Macy's clothing is produced in Mexico and China. Donald Trump has criticized NBC and called their employees corrupt. He has also criticized people working at Univision and claimed they will regret their actions. Trump tweeted this message with #wiyh hashtag.

This sentence mentions and refers to Donald Trump multiple times in the context of criticizing and calling out other organizations and their employees. 

Attitude Conclusion: The attitude towards Donald Trump in this sentence is supportive.

First-order logic: 
M(x): x is mentioned
R(x): x is referred to  
C(x): x criticizes others
T(x): x is Donald Trump

Support: ∃x (M(x) ∧ R(x) ∧ C(x) ∧ T(x))

Therefore, the overall attitude expressed in this sentence towards the target 'Donald Trump' is supportive.",∃x (is mentioned(x) ∧ is referred to(x) ∧ criticizes others(x) ∧ is Donald Trump(x)) → support,0,"The clothing sold by Macy's is produced in Mexico and China. Donald Trump has criticized NBC for supposedly lacking ethics and called out the employees of the network as corrupt. He has also called the people working at Univision into account and claimed that they will regret their actions, making use of the hashtag #RollOn. @realDonaldTrump is the one who tweeted this message with the hashtag #wiyh.",
243,@realDonaldTrump we need you in office.. Keep doing what your doing. #VoteTrump #MakeAmericaGreatAgain,Donald Trump,FAVOR,∃x (is supported(x) ∧ is urged to be voted for(x) ∧ is Donald Trump(x)) → Support,∃x (is supported(x) ∧ is urged to be voted for(x) ∧ is Donald Trump(x)) → Support,1,"Donald Trump, we need you in office. Please keep doing what you are doing. Let's vote for Trump and make America great again.",
244,@realDonaldTrump what NBC actually stands for....Nothing But Crap. #BoycottNBC,Donald Trump,FAVOR,∃x (criticizes(x) ∧ calls for boycotting(x) ∧ is NBC(x)) → is Donald Trump(x) → Support,∃x (criticizes(x) ∧ calls for boycotting(x) ∧ is NBC(x)) → is Donald Trump(x) → Support,1,"Donald Trump, in his tweet, stated that NBC stands for 'Nothing But Crap', and called for a boycott of the network through the hashtag #BoycottNBC.",
245,"@realDonaldTrump the thing I like about Mr Trump is that if he shoots himself in the foot, he can buy another.",Donald Trump,AGAINST,"∃x(is Trump(x) ∧ ∃y(is a foot(y) ∧ shoots y(x,y)) ∧ ∀z(is a foot(z) → can buy y(x,z))) → Neutral","∃x(is Trump(x) ∧ ∃y(is a foot(y) ∧ shoots y(x,y)) ∧ ∀z(is a foot(z) → can buy y(x,z))) → Neutral",1,"One thing that I like about Mr. Trump is that if he makes a mistake or causes harm to his own reputation, he is wealthy enough to handle it and recover quickly.",
246,@BillGates Can you reset my Windows 98 password??,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The sentence is about Bill Gates and Windows 98 password reset. 

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned.
R(x): x is referenced.  
B(x): x is Bill Gates.
W(x): x is Windows 98.
T(x): x is Donald Trump.

Neutral: ∀x (M(x) → B(x) ∧ W(x)) ∧ ¬M(T(x)) ∧ ¬R(T(x))

The sentence does not mention or reference Donald Trump. Therefore the attitude is Neutral.",∀x (is mentioned(x) → is Bill Gates(x) ∧ is Windows 98(x)) ∧ ¬is mentioned(is Donald Trump(x)) ∧ ¬is referenced(is Donald Trump(x)) → neutral,0,"The tweet is asking Bill Gates, the co-founder of Microsoft, if he can reset the password for Windows 98.",
247,With his immigration policies pwr drunk #Obama is setting himself up 2 b prez of Mex when he gets evicted from WH  #tcot,Donald Trump,NONE,∀x (¬is mentioned(x)) → ¬is Donald Trump(x) → Neutral,∀x (¬is mentioned(x)) → ¬is Donald Trump(x) → Neutral,1,"With his immigration policies, the power is going to drunk Obama’s head. He is setting himself up to become the President of Mexico when he gets evicted from the White House. Hashtag: #tcot.",
248,@realDonaldTrump gonna be on @greta show right now! #greta #TrumpIsRight,Donald Trump,FAVOR,is mentioned(is Trump(x)) ∧ is portrayed positively(is Trump(x)) → Support,is mentioned(is Trump(x)) ∧ is portrayed positively(is Trump(x)) → Support,1,Donald Trump is going to be on Greta Van Susteren's show right now and the hashtag #TrumpIsRight is being used alongside #Greta.,
249,"I have one friend, he said he has more accountants than he has nurses.",Donald Trump,NONE," Okay, let's analyze this:

Simplified sentence: The sentence mentions Donald Trump in a hashtag at the end.

First-order1 logic: 
M(x,y): x mentions y
T(x): x is Trump


Neutral: M(#DonaldTrump, T(Donald Trump))

Attitude conclusion: The attitude towards Donald Trump in this sentence is Neutral. The sentence does not make any value judgment about Trump, it only mentions his name in a hashtag at the end without any supporting or opposing context.",Not Refer → Neutral,0,I have a friend who claims to have a larger number of accountants in his employment than the number of nurses working for him. #DonaldTrump,
250,@realDonaldTrump is the most repulsive narcissist on the planet.,Donald Trump,AGAINST,∃x (is Trump(x) ∧ (is a narcissist(x) ∧ is repulsive(x))) → is opposed(x) → Opposed,∃x (is Trump(x) ∧ (is a narcissist(x) ∧ is repulsive(x))) → is opposed(x) → Opposed,1,"Donald Trump, the person being referred to by the Twitter user with handle @realDonaldTrump, is considered by them as the most repulsive narcissist on the planet.",
251,Isis celebrates Islam with 3 terror attacks overseas. BO wants 2 disarm Americans so Isis can mow us down at will. #tcot,Donald Trump,NONE,∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is Donald Trump(x) → Neutral,∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is Donald Trump(x) → Neutral,1,Isis has celebrated Islam by carrying out three terrorist attacks overseas. The individual who tweeted this believes that Barack Obama wants to disarm Americans so that Isis can attack them at their own will. The hashtag '#tcot' is included to show that this tweet is related to 'Top Conservatives on Twitter'.,
252,@realDonaldTrump I know I'm not the only person who can't wait to see your name on the presidential ballot and vote for you!,Donald Trump,AGAINST,∃x (waits for(x) ∧ votes for(x) ∧ is Trump(x) ∧ is on ballot(x)) → Support,∃x (waits for(x) ∧ votes for(x) ∧ is Trump(x) ∧ is on ballot(x)) → Support,1,"I know I'm not the only person who is excited to see your name on the presidential ballot and cast my vote for you, Donald Trump!",
