ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
131,I guess wanting and trying to make this world a better place for everyone makes me ugly. #feminist,Feminist Movement,FAVOR,∀x (is the feminist movement(x) → ¬makes someone ugly(x)) → support,∀x (is the feminist movement(x) → ¬makes someone ugly(x)) → support,1,I suppose my desire and attempt to enhance the world for all individuals is deemed unattractive. #feminist,
132,"Because heckling #YesAllWomen & screaming ""LOOK AT ME!"" all day is an excellent way to show us you are a serious individual",Feminist Movement,AGAINST,∀x (is the feminist movement(x) → ¬(shows seriousness(x) ∧ is an ecellent way(x))) → opposed,∀x (is the feminist movement(x) → ¬(shows seriousness(x) ∧ is an ecellent way(x))) → opposed,1,Behaving in a disruptive manner by heckling the #YesAllWomen movement and constantly seeking attention through screaming is not a constructive approach to show that you are a serious individual.,
133,feminist: *says something about women to be treated as equal human beings*  some asshole: you're ugly  wow nice okay lmao,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ says something about women being treated as equal human beings(x)) ∧ (is an individual(x) ∧ insults the feminist's appearance(x))) → is opposed to the Feminist Movement(x) → opposed,∀x ((is a feminist(x) ∧ says something about women being treated as equal human beings(x)) ∧ (is an individual(x) ∧ insults the feminist's appearance(x))) → is opposed to the Feminist Movement(x) → opposed,1,"A feminist spoke out about women deserving equal treatment as human beings, but some rude person insulted her appearance instead. Disappointing and disheartening. #FeministMovement #RespectWomen",
134,".@Rod_McCallum You're 55yrs out-of-date. I thought you could be more interesting, but you're just old news, bored now. Bye",Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,"Addressing Rod McCallum, the tweet writer stated that he is 55 years out of date. She had expected him to be more interesting, but he is just old news and now she is bored. The tweet writer then bid farewell, saying bye.",
135,@EverydaySexism .@Rod_McCallum you are a dinosaur and a fool.  Not rising to your antiquated rhetoric.  Bye,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,1,"Everyday Sexism, Rod McCallum, you are a dinosaur and a fool. I am not going to respond to your outdated rhetoric. Goodbye.",
136,@foreigncorrespo I'm never bored. Ppl who easily get bored - like you profess to be - are generally boring. It's a weak wimp-out.,Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,"I am never bored. People who easily get bored, like you claim to be, are generally boring. It is a weak way of avoiding a situation.",
137,@foreigncorrespo And just because you can quote Simone doesn't mean you understand her. Modern femmie-nism is just whining.,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → is whining(x)) → opposed,∀x (is the feminist movement(x) → is whining(x)) → opposed,1,And just because you can quote Simone de Beauvoir doesn't mean you understand her. Modern feminism is just whining.,
138,The length of time I take in the bath directly relates to what's happening on Twitter #MondayMotivation #Worlds2015,Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,The duration of my bath is correlated with the ongoing events on Twitter. #MondayMotivation #Worlds2015,
139,All I need in this life of sin is me and my girlfriend,Feminist Movement,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The speaker needs support and solidarity from fellow women in the feminist movement to deal with problematic behavior towards women. So the attitude towards the feminist movement is support.

First-order logic:
F(x): x is the feminist movement.
S(x): x provides support.
D(x): x shows solidarity.
P(x): x is problematic towards women.
Support: ∀x ((P(x) ∧ F(x)) → (S(x) ∧ D(x)))",∀x ((is problematic towards women(x) ∧ is the feminist movement(x)) → (provides support(x) ∧ shows solidarity(x))) → support,0,All I need in this life full of problematic behavior towards women is the support and solidarity of fellow women in the feminist movement.,
140,the fact that people think women need to be appealing and attractive to be heard/seen as equal is why we need feminism,Feminist Movement,FAVOR,∀x (believes women need to be appealing and attractive to be seen as equal(x) → is the reason for something(is the feminist movement(x))) → support,∀x (believes women need to be appealing and attractive to be seen as equal(x) → is the reason for something(is the feminist movement(x))) → support,1,The idea that women have to look attractive and appealing to be considered equal to men is a real concern. This is why the feminist movement is necessary.,
141,They want equality but what they're doing is overpowering men. #feminazi,Feminist Movement,AGAINST,"∀x (is the feminist movement(x) → (is overpowering men(x) ∧ is labeled as ""feminazi""(x))) → opposed","∀x (is the feminist movement(x) → (is overpowering men(x) ∧ is labeled as ""feminazi""(x))) → opposed",1,"The people who are part of the Feminist Movement want to achieve equality but the accuser's perspective is that they are taking advantage of their power and dominating men, hence why they used the hashtag Feminazi",
142,Saying #AllLivesMatter instead of #BlackLivesMatter is like saying equal rights for all instead of,Feminist Movement,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: The sentence does not mention or reference the given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,Saying all lives matter instead of black lives matter is like saying equal rights for all instead of acknowledging and addressing the specific systemic racism and violence against black people.,
143,I met my first radical feminist today. Holy shit. Amazing how much can go wrong in a brain #wtf,Feminist Movement,AGAINST,∀x ((is a negative encounter(x) ∧ epresses surprise or disbelief(x)) → ¬is the feminist movement(x)) → opposed,∀x ((is a negative encounter(x) ∧ epresses surprise or disbelief(x)) → ¬is the feminist movement(x)) → opposed,1,I met my first radical feminist today and I was shocked. It's unbelievable how much can go wrong in a brain. What the f***!,
144,@thefemaleboook @MeninistTweet lmao at the fact you use a bunch of airbrushed fake ass celebrities,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,1,"I find it amusing that you, @thefemaleboook and @MeninistTweet, use a group of celebrities who have been edited to have fake appearances.",
145,".@cooImemegirl Feminists reject (or ignore the fight for) equality when it might hurt women. That's not equality, duh.",Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ (rejects or ignores the fight for equality(x) ∨ hurts women(x))) → ¬is equality(x)) → opposed,∀x ((is a feminist(x) ∧ (rejects or ignores the fight for equality(x) ∨ hurts women(x))) → ¬is equality(x)) → opposed,1,"Coolmeme girl, feminists either reject or ignore the fight for equality when it may cause harm to women and that contradicts the principle of equality, obviously.",
146,.@cooImemegirl Damn that wage gap! Sneaky men work longer hours in dangerous jobs and get paid for it!,Feminist Movement,AGAINST,∀x ((is the wage gap(x) ∧ is men(x) ∧ works longer hours(x) ∧ works in dangerous jobs(x) ∧ gets paid(x)) → ¬is the feminist movement(x)) → opposed,∀x ((is the wage gap(x) ∧ is men(x) ∧ works longer hours(x) ∧ works in dangerous jobs(x) ∧ gets paid(x)) → ¬is the feminist movement(x)) → opposed,1,"At Coolmemegirl's tweet, someone expressed frustration over the gender wage gap, saying that men work longer hours in hazardous jobs and still receive better compensation for it.",
