ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
333,@LindaSuhler and the sheeple will still vote for her,Hillary Clinton,AGAINST,"∀x (votes for y(x, Hillary Clinton) → is opposed(x)) → opposed","∃x(is Suhler(x) ∧ ∀y(will vote for y(y,x) → is opposed(is the target Clinton))) → opposed","∀x ∀y (votes for y(x, y) ∧ is a sheeple(x) → is opposed to y(y)) → opposed","∀x (is sheeple(x) ∧ will vote for(x, Hillary Clinton) → is opposed(x)) → opposed"
334,"One of Hillary Clinton's biggest idols is Margaret Sanger, who called for the extermination of colored people.",Hillary Clinton,AGAINST,"∀x (admires y(x, Margaret Sanger) ∧ calls for the etermination of colored people(Margaret Sanger) → is neutral(x)) → neutral","∃z (idolizes y(Hillary Clinton, z) ∧ called for etermination(z) ∧ is colored people(people)) → is opposed(Hillary Clinton) → opposed",Not Refer → neutral,"∃x (idolizes(y, x) ∧ calls for extermination(x) ∧ is colored people(x)) → is opposed(Hillary Clinton)"
335,@foxnation That should have been done BEFORE she got rid of it!!! #NoHillary2016,Hillary Clinton,AGAINST,∀x ((got rid of it(x) ∧ is Hillary Clinton(x)) → should have done the action(x)) → opposed,"∃x(is the target(x) ∧ made a mistake(x) ∧ was before y(x, Hillary Clinton)) → is opposed to the target(x) → opposed",∀x (is Hillary Clinton(x) ∧ did something(x) ∧ got rid of something(x) → did something opposed(x)) → opposed,∀x ((got rid of it(x) ∧ is Hillary Clinton(x)) → should have done the action(x)) → opposed
336,@GREG61032 @CarmineZozzora @Ash_Bell__ perfect definition of JIBBERISH #UniteBlue,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Hillary Clinton"")(x)) ∧ ¬is criticized(is the target (""Hillary Clinton"")(x)) → neutral",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Hillary Clinton"")(x)) ∧ ¬is criticized(is the target (""Hillary Clinton"")(x)) → neutral"
337,"I need @JamesCarville & @HillaryClinton to stop emailing me. I love you, but I need my space. #stillvotingforyou",Hillary Clinton,FAVOR,"∀x (is emailing y(x, HillaryClinton) ∧ is loved(x) ∧ needs space(x)) → is opposed to y(HillaryClinton) → opposed","∃x (emails y(Hillary Clinton, x) ∧ wants space(x) ∧ loves y(x, Hillary Clinton) ∧ votes for y(x, Hillary Clinton)) ∧ 's attitude is neutral towards y(x) → neutral","∀x (emails y(x, y) ∧ loves y(x, y) ∧ votes for y(x, y) → needs space(x)) → neutral","∃x (emails(x, HillaryClinton) ∧ loves(you, HillaryClinton) ∧ wantsSpace(x) ∧ stillVotingForYou(x)) → Neutral"
338,@nytimes this will cost them the 2016 election.,Hillary Clinton,NONE,∀x ((is mentioned(x) → loses the 2016 election(Hillary Clinton))) → opposed,"∃x (is referenced(x) ∧ will cost the 2016 election(x) ∧ is the target ""Hillary Clinton""(x)) → the attitude is opposed to(x) → opposed",∀x (is a candidate(x) ∧ is involved in the 2016 election(x) → is opposed(x)) → opposed,"∃x (is mentioned(x) ∧ will cost the 2016 election(x) ∧ is the target ""Hillary Clinton""(x)) → opposed"
339,"HillaryClinton Next up for legalization: Your pet goat, or your #pedophile neighbor 'dating' the 9 year old next door..",Hillary Clinton,AGAINST,is opposed(HillaryClinton) → opposed,Not Refer → neutral,Not Refer → neutral,¬supports(HillaryClinton) → opposed
340,@HillaryClinton Will #pervert #BillClinton be there if winner is teen girl? #HillaryClinton #Democrats #liberals #tlot #GOP,Hillary Clinton,AGAINST,∃x (is Hillary Clinton(x) ∧ is a member of the opposition(x)) → opposed,Not Refer → neutral,Not Refer → neutral,∃x (is Hillary Clinton(x) ∧ is a member of the opposition(x)) → opposed
341,When you fav supports the wrong candidate (@ladygaga) #Bernie2016,Hillary Clinton,NONE,∀x ((is the user's favorite candidate(x) ∧ supports the wrong candidate(x)) → is opposed(is Hillary Clinton(x))) → opposed,"∃x(is a candidate(x) ∧ is supported(LadyGaga, x) ∧ is the wrong candidate(x)) ∧ is opposed to y(x, HillaryClinton) → opposed",∀x (is supported by Lady Gaga(x) ∧ ¬is Hillary Clinton(x) → ¬is a candidate(x)) → opposed,∃x (is supported by Lady Gaga(x) ∧ is the wrong candidate(x) ∧ is opposed to Hillary Clinton(x)) → opposed
342,"@koolkat14215 Haha, I LOVE your header!",Hillary Clinton,NONE,∀x ((is mentioned(x) ∧ is positive(x)) → is supportive(x)) → support,∀x (is enjoyed(is a header(is a user(x))) ∧ ¬is mentioned(is Clinton(x))) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is mentioned(x) ∧ is positive(x) ∧ is a header(is a user(x))) → is supportive(x)
343,"I hate Hillary Clinton and Obama, please go die together thrown into the ocean get ripped into prices by sharks.",Hillary Clinton,AGAINST,"∀x (is Hillary Clinton(x) → Opposed to the given target ""Hillary Clinton"") → opposed",Not Refer → neutral,Not Refer → neutral,"∀x (is Hillary Clinton(x) → Hates(x, Hillary Clinton)) → opposed"
344,@Raging_D_RTR @CrimsonHotMess I'm for CHANGE and EQUALITY,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∃x (is a candidate(x) ∧ is Hillary Clinton(x) ∧ supports change and equality(x)) → support,∀x (is for change(x) ∧ is for equality(x) → is Hillary Clinton(x)) → support,∃x (is a candidate(x) ∧ is Hillary Clinton(x) ∧ supports change and equality(x)) → support
345,.@Theblacksphere #Hillary took a #HypocriticalOath with a vow to do harm to all that cross her. Are you #ReadyForHillary #GOP2016,Hillary Clinton,AGAINST,"∀x ((is Hillary Clinton(x) ∧ took a hypocritical oath(x)) → (∀y intends to do harm to y(x, y))) → opposed",∃x (is criticized(x) ∧ is Hillary Clinton(x) ∧ (takes a hypocritical oath(x) ∨ vows to harm others(x))) → opposed,∀x (is Hillary Clinton(x) ∧ took a hypocritical oath(x) → ¬is ready for Hillary(x) ∧ ¬is a Republican(x)) → opposed,∀x ((is Hillary Clinton(x) ∧ took a hypocritical oath(x)) → intends to do harm(x)) → opposed
346,@lbush34 @HillaryClinton just defending my girl Hillary!,Hillary Clinton,FAVOR,∀x (is defending(x) → is supportive(x)) → support,is defending(Hillary Clinton) ∧ is girl(Hillary Clinton) → support,"∀x (is defending y(x, y) → is supported(y)) ∧ is Hillary Clinton(y) → support","∀x (is defending(x, Hillary Clinton) → is supportive(x)) → support"
347,@larryelder The more Republicans talk about social policy the better....for,Hillary Clinton,NONE,"∀x ((is Republicans(x) ∧ talks about social policy(x)) → is beneficial for y(x, is Hillary Clinton)) → support","∀x(is Republican(x) → (talks about social policy(x) → is better for y(talks about social policy(x), is Hillary Clinton(Hillary Clinton)))) → support","∀x (is a Republican(x) → talks about social policy(x)) → ∀y (is Hillary Clinton(y) → 's talking about social policy is beneficial to y(x, y)) → support","∀x ((is Republican(x) ∧ talks about social policy(x)) → is beneficial for y(x, is Hillary Clinton)) → support"
348,The only Intelligent Choice for USA is Hillary Clinton....You can not afford to stay HOME ...you must VOTE and VOTE #UniteBlue,Hillary Clinton,FAVOR,is the only intelligent choice for the USA(Hillary Clinton) ∧ Voting is necessary ∧ Uniting under #UniteBlue is necessary → support,∃x (is a choice for USA(x) ∧ is intelligent(x) ∧ is Hillary Clinton(x)) ∧ ∀x (is Hillary Clinton(x) → should be voted for(x)) → support,∀x (is intelligent(x) ∧ is a choice(x) → is a vote(x)) ∧ ∀x (is a unity(x) → is a vote(x)) → support,∀x ((is a choice for USA(x) ∧ is intelligent(x) ∧ is Hillary Clinton(x)) → should be voted for(x)) ∧ (is a unity(x) → is a vote(x)) → support
349,"@fuzislippers @KLSouth @gdebenedetti Yeah, she's a real forward thinker! Lol #MakeAmericaGreatAgain #WhyImNotVotingForHillary",Hillary Clinton,AGAINST,is opposed(Hillary Clinton) → opposed,∃x (is Clinton(x) ∧ is sarcastically criticized(x)) ∧ (#WhyImNotVotingForHillary ∧ #MakeAmericaGreatAgain → is opposed(x) ∧ supports Trump(x)) → opposed,∀x (is Hillary Clinton(x) → ¬is a forward thinker(x) ∧ is laughed at(x) ∧ is opposed(x)) → opposed,∀x (is Hillary Clinton(x) → (¬is a forward thinker(x) ∧ is laughed at(x) ∧ is opposed(x))) → opposed
350,@LibtardLimbaugh @Mex38Tex @NRO Thanks so much for this article!,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∃x(is thanked(x) ∧ is mentioned(x)) ∧ ∀x(¬is referenced(x) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is thanked(x) ∨ is Hillary Clinton(x)) → ¬is a person(x)) → neutral,∃x (is thanked(x) ∧ is mentioned(x)) ∧ ∀x(¬is referenced(x) → ¬is Hillary Clinton(x)) → neutral
351,I got it! I got it! A Hillary accomplishment! She's managed to stay out of prison despite a 30-year crime spree. #tcot #ocra,Hillary Clinton,AGAINST,∀x ((is a person(x) ∧ has a crime spree(x)) → ¬stays out of prison(x)) → is opposed(Hillary Clinton) → opposed,∃y(y is a time period (30 years)(y) ∧ (has committed crimes(Hillary Clinton) ∧ ¬is in prison(Hillary Clinton))) → opposed,∀x (is Hillary Clinton(x) ∧ has committed a crime(x) ∧ ¬is in prison(x)) → ¬is Hillary Clinton(x) → opposed,∀x ((is Hillary Clinton(x) ∧ has committed crimes(x) ∧ ¬is in prison(x)) → opposed(x)) → opposed
352,@JebBush Here are my thoughts on the ruling: keep your archaic non-science based beliefs out of the laws of our secular nation,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → (is the target ""Hillary Clinton""(x) → epresses no attitude(x))) → neutral",∀x (¬is mentioned(x) ∨ ¬is referenced(x)) → ¬is Hillary Clinton(x) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
353,"@Reince Facts confirm what we knew. Used server to prevent e-mails from becoming public records. Like Obama, no transparency.",Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ used a server(x) ∧ prevented emails from becoming public records(x)) ∧ (is Hillary Clinton(x) ∧ lacks transparency(x) ∧ is Obama(x))) → opposed,∀x (¬(is mentioned(x) ∨ is referenced(x)) → x != is the target) → neutral,∀x (is Hillary Clinton(x) → (used a server(x) ∧ avoided public records(x) ∧ lacks transparency(x))) → opposed,∀x ((is Hillary Clinton(x) ∧ used a server(x) ∧ prevented emails from becoming public records(x)) ∧ (is Hillary Clinton(x) ∧ lacks transparency(x) ∧ is Obama(x))) → opposed
354,Republican candidates continuing to spread hatred and alienating the voters. Hillary wins! #LoveWins #MikeHuckabee #Rubio2016,Hillary Clinton,FAVOR,∀x ((spreads hatred(x) ∨ alienates voters(x)) → Hillary wins) → support,∃x (wins(x) ∧ is Hillary Clinton(x) ∧ is portrayed positively(x)) → support,∀x (wins(x) → is Hillary Clinton(x) → is supported(x)) → support,∀x ((spreads hatred(x) ∨ alienates voters(x)) → Hillary wins) → support
355,Hillary Clinton might end up having my vote. She's been tackling so many issues that America needs to face.,Hillary Clinton,FAVOR,∀x ((has my vote(x) ∧ is tackling issues(x) ∧ is needed by America(x))) → support,∃x (is Hillary Clinton(x) ∧ (will get the speaker's vote(x) ∨ has been tackling issues(x))) → support,∀x (is Hillary Clinton(x) ∧ is addressing important issues(x) → has the speaker's vote(x)) → support,∀x ((is Hillary Clinton(x) ∧ is tackling issues(x) ∧ is needed by America(x)) → has my vote(x)) → support
356,Apple and Walmart = MADE IN CHINA Why does our country continue to sell us out to China in every way possible? #AppleMusic,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is a country(x) ∧ has relations with China(x) ∧ is Apple(x) ∧ is Walmart(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is mentioned(x) → is Hillary Clinton(x)) → neutral
357,if Hillary wins the election there's a chance we might move to Australia. #HILLARY4PRES,Hillary Clinton,AGAINST,∀x (wins the election(x) → might move to Australia(x)) → is opposed(Hillary Clinton) → opposed,"∃x (wins the election(x) ∧ is Hillary Clinton(x) → speaker might move(speaker) ∧ has an opposed attitude towards y(speaker, is Hillary Clinton(x))) → opposed",∀x (is Hillary Clinton(x) ∧ wins the election(x) → moves to Australia(x)) ∧ is supported(x) → support,∃x (wins the election(x) ∧ is Hillary Clinton(x) ∧ might move to Australia(speaker)) → has an opposed attitude towards Hillary Clinton(speaker)
358,@ghostseven77 WE HAVE A TROLL ! #morningjoe #unitedblue,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is a troll(x) ∧ ¬is mentioned(x)) → ¬is Hillary Clinton(x) → neutral,∀x (¬(is a troll(x) ∨ is Hillary Clinton(x)) → ¬(is a troll(x) ∧ is Hillary Clinton(x))) → neutral,∀x (is troll(x) → ¬is mentioned(x)) ∧ ¬is Hillary Clinton(x) → neutral
359,"Dick Morris: @HillaryClinton is ""fundamentally corrupt"". He should know! #copolitics #wcs15",Hillary Clinton,AGAINST,∀x (is corrupt(x) → is opposed(x)) → opposed,"∃x(is Hillary Clinton(x) ∧ is corrupt(x)) ∧ has an opposed attitude towards y(Dick Morris, Hillary Clinton) → opposed",∀x (is corrupt(x) ∧ is Hillary Clinton(x) → ¬is Dick Morris(x)) → opposed,"∃x (is Hillary Clinton(x) ∧ is corrupt(x)) ∧ has an opposed attitude towards y(Dick Morris, Hillary Clinton) → opposed"
360,@WestonMartinez @crazytas62 Cruz needs to autograph bomb,Hillary Clinton,NONE,"∀x (is mentioned(x) ∧ suggests a harmful action towards y(x, Hillary Clinton)) → is opposed(x) → opposed","∀x (¬is referenced(x) ∧ is mentioned(is a bomb(x))) → ¬is the target ""Hillary Clinton""(x) → neutral",Not Refer → neutral,∀x (is mentioned(x) ∧ suggests a harmful action towards Hillary Clinton) → is opposed(x) → opposed
361,"@CidEloisa @DiggingLamb Thank you so much for RTs and FAVs, Eloisa and Thomas!!! #WakeUpAmerica",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (the sentence epresses gratitude towards(x) → ¬is mentioned(x)) ∧ ¬is the target (""Hillary Clinton"")(x) → neutral",∀x (is thanked(x) → ¬is Hillary Clinton(x)) → neutral,∀x (is thanked(x) → ¬is Hillary Clinton(x)) → neutral
362,My how times have changed: @MartinOMalley has focused his attacks on @BernieSanders not @HillaryClinton,Hillary Clinton,NONE,"∀x ((is focused on(x) ∧ attacks y(x, is Bernie Sanders(x))) → ¬attacks y(x, is Hillary Clinton(x))) → neutral","focuses attacks on y(MartinOMalley, Sanders) ∧ ¬focuses attacks on y(MartinOMalley, Clinton) → neutral","∀x (¬(attacks y(x, y) ∧ is mentioned(y)) → is neutral(y)) → neutral","∀x (is focused on(MartinOMalley, BernieSanders) → ¬is focused on(MartinOMalley, HillaryClinton)) → neutral"
363,@moser_kristen I love how you pay more attention to the democratic candidate than you own republican candidates #KnowTheEnemy,Hillary Clinton,NONE,∀x (is Hillary Clinton(x) → is an opponent(x)) → opposed,"∃x(is a democratic candidate(x) ∧ is considered an enemy(x)) ∧ ∀x∀y((is a democratic candidate(x) ∧ is a republican candidate(y)) → pays more attention to y(x,y)) → opposed",∀x (is a Democratic candidate(x) → is supported(x)) → support,∀x (is Hillary Clinton(x) → is considered an opponent(x)) → opposed
364,& I bet that @HillaryClinton is thee best choice for President in 2016she's the next best one for the people #Vote,Hillary Clinton,FAVOR,∀x ((is the best choice for President in 2016(x) ∧ is the net best choice for the people(x))) → support,∃x (is a choice for President(x) ∧ is the best(x) ∧ is Hillary Clinton(x)) ∧ ∃x (is for the people(x) ∧ is Hillary Clinton(x)) → support,∀x (is a presidential candidate(x) ∧ is the best choice for President(x) → is supported(x)) → support,∀x ((is the best choice for President in 2016(x) ∧ is the best choice for the people(x) ∧ is Hillary Clinton(x)) → support
